"Area_km2","E_km","N_km"
112.630215956,423.763296852065,4388.17512145529
96,386.815239944089,5086.1050797109
88.695661296,415.493784149265,4371.92649534736
143.532354912,529.020656952647,4151.0522930834
137.26512728,729.844137493465,3790.44996398569
51.618097252,349.412812085216,5233.43228550038
109.845758036,371.304079070276,5103.9648502493
127.847913328,353.029352833305,5203.79269995722
116,523.291635889668,4131.21186275736
72,386.883121430368,5016.23802270984
112.652242248,388.910409401794,5186.06168413842
68,377.477165052361,5210.78297929433
138.9528885664,473.886223779067,4188.30923156823
44,385.805813499155,5079.11306728261
142.851608524,352.726804339444,4927.52776985898
138.76505502,415.599144700116,5067.74903157405
74.521642488,369.605754670789,4663.42172553446
92.771997252,448.021063816899,4253.21377141384
43.9726947384,390.752952211581,5201.82826839552
88,382.290007146895,4894.60876337778
80.3417839,352.292116286208,5217.92544120185
189.668253864,785.747170247326,3779.96751170339
127.141851788,378.52404857268,4592.38235965807
111.544753336,479.048059995391,4251.2065800335
68,362.832556119936,4769.74549756299
79.809386544,409.540716955982,4400.89094358665
114.507704056,738.700854104156,3808.08140091618
120,362.920163399417,4964.57549164485
167.7142143276,360.464903654337,4749.38599211139
192.75464006,375.288761188087,4511.69963369688
200.875095924,680.592271190497,3883.65338500363
88,513.555403169058,4123.34063483583
76,376.364031626417,4640.10127931996
127.97040662,380.00032541344,5246.04572177937
144.108256756,387.782636616094,4558.35280554888
128,402.147691705458,5053.22665601839
56,375.390524380838,5194.35412743775
132,376.062119675958,4924.10953197065
111.451904728,373.655339947416,4686.74644133797
112,463.441500569528,4253.81208989848
131.026657328,369.703052445153,5049.48124484662
153.706366764,418.825315059808,4362.94892427166
128,386.852657083775,4846.46088987871
133.79475784,398.577205361767,5148.50536602155
113.42687358,505.570646059926,4124.97715829961
114.338590352,591.672737342515,4029.17594201421
44,357.912315741203,4773.54152562531
88,368.406266113371,4871.92608870118
83.839025016,366.093191711626,5360.83406273949
95.1622828512,384.717205921382,4547.38714527149
98.451926648,386.684074149412,5149.85858915877
104,392.875419360331,4991.67754444094
177.740971908,752.67369175759,3787.63180924142
106.524320452,541.9235542417,4123.79677100077
76,540.936160005587,4103.43157060981
81.36782588,417.843906279085,4381.60485800925
92,661.675161616067,3932.50557421834
94.509462568,389.739203964061,4612.23860582966
76,365.117394770313,4880.32618618104
222.598652892,356.829324756516,4734.7248291855
72.263065824,639.499068578472,3954.48876029131
104.582468988,355.819961434584,4910.74141966337
