"Area_km2","E_km","N_km"
116.715458568,584.75994831725,4013.9598775194
128.48631082,673.176729461989,3863.75424411158
109.789396592,396.435709046186,5130.2814253536
191.688135764,409.474485692185,5101.29513946946
164,404.036020711397,5027.17496103151
147.087272292,419.562358720585,4363.36748898126
137.141628064,399.970955244103,5162.59645133406
0,585.551409246827,3958.94263677626
0.00042972,349.593772407569,5079.11407132285
22.98972024,365.383480998369,5152.86135296585
168,509.326278225688,4144.70464475875
0,336.94849169611,4949.39499146942
148,805.111005355942,3792.21218958161
0,343.16462482212,4596.50640961867
36.161358532,350.723051288869,5183.91459330724
65.449012492,344.581006855988,4748.02053943631
106.842561036,358.092179784108,5346.47522728431
156,374.877781440404,4931.3383779338
183.759556908,408.207897948738,5047.52197485046
104.163999768,370.652444398752,4723.58435924623
99.179131952,352.615127774884,5225.33937674489
88,366.326831616002,4715.54274728621
164,376.063460893132,4917.61198782235
234.177403522,391.14450271999,4828.0588462964
120,390.091754272386,4898.56669882758
184,385.188872435774,5045.24002317115
0,571.785642337115,4007.45901455935
140,383.91234627627,4582.73280323658
116,466.970738570802,4223.4196195446
41.954194836,571.913689623552,4070.21167595782
66.55509396,413.856748098706,4353.46598633905
145.429044748,343.016251281999,5299.3588844185
155.906833296,532.69384804184,4145.09389579208
170.1223552104,465.679997287628,4195.85781184053
90.536318364,364.728519216654,5023.9585152233
251.958544098,822.578822627193,3780.88509827638
138.17467818,370.530207459868,5175.7578714983
0,356.507083628882,4609.62923015898
155.109519104,862.067316127964,3775.68463312433
92,387.728741722598,5177.0728660244
98.976560452,407.647033011154,4965.07115903622
138.840256016,366.575052014576,4451.73555425646
120,363.306894259519,4926.4979459099
117.721253512,415.605694580269,5066.79655632825
0,357.952373441069,4545.03144591047
201.162580216,384.415456120692,4810.61009931124
184.434788268,368.985308305083,5252.23414895126
122.561340904,382.840778965375,4567.20826894951
122.023362288,462.178513237462,4235.74289213055
164.290083724,368.616121983702,4644.95325053139
175.002178244,358.790060392326,4692.17530418408
165.774182548,397.057823244384,5148.31394578666
222.055055576,643.674239992335,3879.03517878017
128,392.608767719862,4908.39201243945
102.417432556,400.352359356158,4935.92021675239
140,480.206197366124,4223.04012433762
148,326.312077894456,5342.48529404678
148.703147732,801.072081207772,3802.0732793717
0,299.561413649226,5293.90180220132
