"Area_km2","E_km","N_km"
0,333.772075085446,4944.49078441706
171.987879572,441.231308662401,4269.73016892741
19.890958184,370.784126038804,5145.96018236505
126.457489356,362.496532162963,4688.01534171259
243.531536368,597.78770533647,4068.34305292954
0,753.466652658997,3738.09879808686
0,633.84586697628,3914.81611568388
160,687.286167402554,3851.14339281234
232.318467688,638.507830796015,3881.96582979695
106.406158956,401.355464230972,4925.90902809372
0,222.681997311896,5442.78792080961
0,881.642643667175,3580.52790256433
107.193114096,479.523230487919,4252.15226042339
196,394.186223165497,4969.08460507754
12.866250572,812.485202878552,3763.17607168605
68,471.684268533094,4231.69028100638
439.866994644,359.512968702996,5268.40654087459
188,372.159311627162,5227.25534620955
215.382493328,732.999672582857,3808.42779322282
192,378.493749357837,4954.00953292731
88.637171656,462.820438910447,4230.22663676035
0,199.454240474112,5472.99032212833
0,973.389903385056,3676.95549054452
180,380.702247251008,5012.86942392173
184,364.213351044574,4872.44049270925
0,651.927876634601,3833.21746203807
0,274.0985268149,5387.23265858468
0.674435412,341.177474246352,4976.92052982991
142.224854408,403.024877320873,5111.55909828411
0,743.898907069614,3673.01839416603
123.12245366,484.46109410409,4242.89439533316
128,695.429573437416,3860.4896416496
150.77438384,487.393279144062,4177.46700678838
154.936469504,421.357278215523,4398.68341695867
170.061861888,371.1725349426,5073.79706567471
160,663.15059918846,3920.29675674784
124.664495496,397.136597995509,5149.47356022111
98.129247012,398.322155394752,4900.06912087959
130.9725353672,382.654717605487,4548.88148365518
0.158831932,363.157583175743,4544.9115896988
89.01890287416,364.778226300651,4658.03852506376
0,302.420241638143,5364.25889342611
0,399.534010052209,4351.64963628759
189.534436332,353.622542623193,5204.20860516551
0,250.196134853648,5409.21857344538
0,490.346171769982,4133.46341806571
0,200.173486769292,5503.26115705325
191.78549554,409.094277324634,5101.08109862176
104.242319508,507.99615281168,4179.33945815103
163.688875896,392.166600829083,4546.59441512273
304.762505052,754.095823883358,3782.55607025447
229.285589628,817.372982138772,3794.59110997705
155.589387172,317.838577109702,5349.58454015518
157.977274672,368.754940952974,5008.17115267745
192,392.482409794416,5068.99047226604
238.420649344,443.606432505025,4288.26517459211
116,380.066215714411,4880.2772355495
111.277881936,415.235552689103,4342.31090590585
13.732300728,349.268975615851,4684.74462769382
0,793.663740309762,3720.05826273732
0,673.71023721359,3826.23347363116
216.990907848,303.138082869883,5332.40697902409
264.514034052,804.547308330079,3778.48298868333
174.735242596,503.35550392399,4144.31112808076
0,331.241880066813,4445.005551089
99.079934776,363.551434543265,4676.92649223351
165.407749196,667.008231413496,3908.88295255776
0,316.507796288785,5277.39830647039
172.998058796,364.851591975172,4991.25240724985
38.229843872,345.595627642475,4955.74946130963
142.522815104,369.331648039213,4758.75649427841
168,334.770278483938,5352.16500197435
140,394.311943660337,5101.82332894955
160,453.592631406955,4259.21064578299
74.750142328,337.096832617699,5266.18519708982
132.771037516,683.029333561418,3841.00763379864
2.491720474,841.100713724236,3761.06997571263
112,472.01071753443,4237.93714695674
100,481.197078494112,4222.52445905152
199.151494596,353.220165543478,4922.39002472989
123.312394468,703.05588178506,3866.75409086604
140,357.010045418183,4760.74431683486
0,349.229637226161,4563.3509858625
128,349.787941195055,5345.44918544208
196,384.533294678575,5082.26376655016
98.236621744,704.735373092859,3854.76082368224
166.236479904,385.819564877364,4918.81420007057
172,371.515612201919,5180.59161120793
0,376.256665192852,4429.91137247422
187.249732912,381.697040074811,4641.91588160554
235.841812788,410.705489209117,5050.95277787641
126.406943332,709.929200856907,3823.83902772185
0,963.553100295797,3698.34518077765
181.172374208,580.783353181803,4081.12712225657
0,348.051364266926,4997.67320117003
297.845113796,357.951727935573,5306.67348398884
134.671982264,391.384478382068,4531.56762466121
214.428478552,412.75666533729,5066.03667425204
251.939188076,309.320719329206,5315.35448466973
140.366942084,373.618665095609,4621.89739672099
168,376.571184452879,4846.53755626749
160,385.771986132812,4975.46824810364
136,364.311795899896,4945.43047833176
159.086116532,371.781596303096,4492.01318295146
162.693495344,427.435916150649,4342.93555146137
118.65510154,456.281960529701,4215.07945423959
103.621659068,446.469423448114,4251.35187298287
23.388512256,359.764107094488,4509.50442277777
0,326.839583025927,4460.3769172167
146.003945196,361.936942963153,5365.22028790588
0,776.862890092838,3630.98986427155
0,623.237546566302,3900.31499586683
235.822994116,397.95586196838,4936.64309323646
304.201338504,824.305723356521,3781.96098140618
54.899464848,328.900837230462,5362.65832777788
0,940.011951007521,3695.33290043004
149.589335276,360.003623712278,5180.69843775944
148.06844424,369.081661075361,5168.3555595213
