"Area_km2","E_km","N_km"
8.506711756,813.167874938093,3761.78901604619
0,286.30483748529,5329.87509880385
89.214218744,311.39353749042,5310.53063306607
188,344.890113964968,5306.18807373858
0,615.467415168375,3958.092073444
116.845580376,374.330076257316,4622.01432087212
131.540550656,339.782064664581,5361.88564397101
48.12859528,350.791996341421,5184.30003335149
63.618097252,347.337035865108,5232.72498765628
132.514931572,382.106812662892,5232.37613634344
105.161605476,586.130829660975,4043.65417661027
173.23651394,507.489645805584,4124.22389255477
0,400.124104561501,4338.40444572513
116.12547746916,415.867685989945,4310.24042895521
136,352.692522451778,4774.2684476867
193.958614132,793.710072278516,3802.9390394192
121.3898371,361.279922110781,5173.15540436329
153.373489212,399.328718572263,4956.78943915283
136.021679188,398.448266836999,4926.07091521894
139.452393704,372.722655047733,5003.93815191906
0,789.609400190454,3740.47396360078
82.122845988,872.056160176435,3768.2287135251
0,401.403300447804,4376.67104508801
123.248544624,383.330291470026,5143.61028095854
208.600605376,358.174241793098,4938.86378760658
176,396.201594011934,5050.18490646642
190.586205172,397.749571300296,4935.81272345818
131.451904728,372.978410681573,4687.54407916609
0,920.439344867431,3556.22112602794
