"Area_km2","E_km","N_km"
392.734092068,410.374859269638,5033.08943841195
202.852721756,390.069283659502,5119.80348680114
279.606942424,650.981368922849,3845.07151537635
309.009261516,337.489919404044,5325.02261915243
134.73620824,355.55948309542,4842.33300773234
280,384.067704826565,5081.94347145212
123.621698012,369.184683409845,4601.3690207857
240.935299636,366.914609316721,5085.50359371213
445.112203792,369.2446558435,4677.16888087959
265.6584685,366.093184396551,5290.15402112638
0,203.748688447657,5488.99674838535
0,757.149429959571,3663.18208862799
3.329730204,336.807788603965,4942.16217236676
204.388849312,380.975331100016,5140.66988434728
404,383.117245592295,4973.55334061039
256,394.899614770267,5099.74775342999
230.591520876,629.83460476871,3973.10843649986
261.415385144,576.627671704999,4078.23674081104
343.329223872,679.52335643981,3865.88343169096
284.746853812,348.208655378115,5290.51998498038
106.482144884,344.002857512069,4791.80903959173
349.992894756,375.947093432746,4641.66455390642
